COUNTRY,DEPLOYMENT DATE,DEPLOYMENT LAT,DEPLOYMENT LON,LAST LOCATION DATE,MODEL,NAME,NETWORKS,OBSERVING NETWORKS,PROGRAM,REF,SERIAL NUMBER,STATUS,TYPE
Germany,2013-07-08T00:00:00,-10.941,-34.99,,Subsurface Mooring Custom,11S_K4-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_004,,CLOSED,Subsurface Mooring
Germany,2000-11-23T00:00:00,-10.941,-34.992,,Subsurface Mooring Custom,11S_K4-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_001,,CLOSED,Subsurface Mooring
Germany,2000-03-20T00:00:00,-10.941,-34.991,,Subsurface Mooring Custom,11S_K4-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004,,CLOSED,Subsurface Mooring
Germany,2003-05-12T21:14:00,-10.94,-34.993,,Subsurface Mooring Custom,11S_K4-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_003,,CLOSED,Subsurface Mooring
Germany,2002-02-06T00:00:00,-10.941,-34.992,,Subsurface Mooring Custom,11S_K4-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_002,,CLOSED,Subsurface Mooring
Germany,2014-05-17T19:30:00,-10.934,-34.985,,Subsurface Mooring Custom,11S_K4-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_005,,CLOSED,Subsurface Mooring
Germany,2015-10-04T19:12:00,-10.94,-34.9933,,Subsurface Mooring Custom,11S_K4-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_006,,CLOSED,Subsurface Mooring
Germany,2016-09-24T20:48:00,-10.9402,-34.9933,,Subsurface Mooring Custom,11S_K4-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_007,,CLOSED,Subsurface Mooring
Germany,2018-03-05T13:04:00,-10.94,-34.9933,,Subsurface Mooring Custom,11S_K4-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_008,,CLOSED,Subsurface Mooring
Germany,2019-11-02T13:25:00,-10.9412,-34.9902,,Subsurface Mooring Custom,11S_K4-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801004_009,,OPERATIONAL,Subsurface Mooring
Germany,2000-03-21T00:00:00,-11.47,-34.215,,Subsurface Mooring Custom,11S_K5-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801005,,CLOSED,Subsurface Mooring
Germany,2006-07-08T15:55:00,17.5898,-24.252,,Subsurface Mooring Custom,CVOO01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475,,CLOSED,Subsurface Mooring
Germany,2005-05-29T00:00:00,-2.0E-4,-23.125,,Subsurface Mooring Custom,23W_EQ_K1-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_002,,CLOSED,Subsurface Mooring
Germany,2006-06-19T21:53:00,0.1133,-23,,Subsurface Mooring Custom,23W_EQ_K1-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_003,,CLOSED,Subsurface Mooring
Germany,2001-12-13T00:00:00,0.0415,-23.025,,Subsurface Mooring Custom,23W_EQ_K1-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011,,CLOSED,Subsurface Mooring
Germany,2004-02-01T00:00:00,-0.0193,-23.094,,Subsurface Mooring Custom,23W_EQ_K1-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_001,,CLOSED,Subsurface Mooring
Germany,2008-03-01T19:43:00,0,-23.1133,,Subsurface Mooring Custom,23W_EQ_K1-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_004,,CLOSED,Subsurface Mooring
Germany,2009-11-05T18:44:00,0,-23,,Subsurface Mooring Custom,23W_EQ_K1-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_005,,CLOSED,Subsurface Mooring
Germany,2011-06-03T14:28:00,0.0033,-23.113,,Subsurface Mooring Custom,23W_EQ_K1-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_006,,CLOSED,Subsurface Mooring
Germany,2012-11-06T15:14:00,0.0033,-23.113,,Subsurface Mooring Custom,23W_EQ_K1-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_007,,CLOSED,Subsurface Mooring
Germany,2014-05-04T13:27:00,0.0056,-23.122,,Subsurface Mooring Custom,23W_EQ_K1-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_008,,CLOSED,Subsurface Mooring
Germany,2015-09-23T12:42:00,0.0033,-23.1133,,Subsurface Mooring Custom,23W_EQ_K1-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_009,,CLOSED,Subsurface Mooring
Germany,2016-09-15T19:34:00,-9.0E-4,-23.1131,,Subsurface Mooring Custom,23W_EQ_K1-11,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_010,,CLOSED,Subsurface Mooring
Germany,2018-02-24T17:32:00,-1.0E-4,-23.1134,,Subsurface Mooring Custom,23W_EQ_K1-12,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_011,,CLOSED,Subsurface Mooring
Germany,2019-10-12T13:19:00,0,-23.1133,,Subsurface Mooring Custom,23W_EQ_K1-13,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801011_012,,OPERATIONAL,Subsurface Mooring
Germany,2015-09-19T13:50:00,5.0167,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_006,,CLOSED,Subsurface Mooring
Germany,2012-11-02T00:00:00,5.0167,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_004,,CLOSED,Subsurface Mooring
Germany,2014-04-29T00:00:00,5.0167,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_005,,CLOSED,Subsurface Mooring
Germany,2016-09-11T19:27:00,5.0134,-22.9999,,Subsurface Mooring Custom,ETNA_OMZ_5N-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_007,,CLOSED,Subsurface Mooring
Germany,2012-11-01T00:00:00,4.5333,-22.416,,Subsurface Mooring Custom,ETNA_OMZ_5N-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801011,,CLOSED,Subsurface Mooring
Germany,2012-10-31T00:00:00,4.6,-23.416,,Subsurface Mooring Custom,ETNA_OMZ_5N-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801012,,CLOSED,Subsurface Mooring
Germany,2011-05-15T20:16:00,5.015,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_003,,CLOSED,Subsurface Mooring
Germany,2009-10-31T17:35:00,5,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_002,,CLOSED,Subsurface Mooring
Germany,2008-02-27T18:30:00,5.015,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010_001,,CLOSED,Subsurface Mooring
Germany,2006-07-03T11:36:00,5,-23,,Subsurface Mooring Custom,ETNA_OMZ_5N-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801010,,CLOSED,Subsurface Mooring
Germany,2008-02-26T10:49:00,8.0167,-22.9833,,Subsurface Mooring Custom,ETNA_OMZ_8N-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801013,,CLOSED,Subsurface Mooring
Germany,2009-11-18T13:47:00,8.0178,-22.983,,Subsurface Mooring Custom,ETNA_OMZ_8N-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801013_001,,CLOSED,Subsurface Mooring
Germany,2011-05-14T18:51:00,8.0178,-22.983,,Subsurface Mooring Custom,ETNA_OMZ_8N-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801013_002,,CLOSED,Subsurface Mooring
Germany,2012-10-27T00:00:00,11.0369,-21.221,,Subsurface Mooring Custom,ETNA_OMZ_11N-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801014,,CLOSED,Subsurface Mooring
Germany,2014-04-25T13:45:00,11.0933,-21.297,,Subsurface Mooring Custom,ETNA_OMZ_11N-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801014_001,,CLOSED,Subsurface Mooring
Germany,2015-09-14T20:46:00,11.037,-21.2215,,Subsurface Mooring Custom,ETNA_OMZ_11N-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801014_002,,CLOSED,Subsurface Mooring
Germany,2016-09-08T21:02:00,11.0371,-21.2213,,Subsurface Mooring Custom,ETNA_OMZ_11N-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801014_003,,CLOSED,Subsurface Mooring
Germany,2018-05-30T14:34:00,52.8403,-51.5485,,Subsurface Mooring Custom,LABSEA_K7-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801047_004,,INACTIVE,Subsurface Mooring
Germany,2018-02-14T15:18:00,17.6089,-24.247,,Mooring Custom,CVOO09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_008,,CLOSED,Mooring
Germany,2019-11-19T17:05:00,17.6091,-24.2475,,Mooring Custom,CVOO10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_009,,OPERATIONAL,Mooring
Germany,2000-11-25T00:00:00,-10.38,-35.68,,Subsurface Mooring Custom,11S_K2-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_001,,CLOSED,Subsurface Mooring
Germany,2002-02-05T00:00:00,-10.378,-35.671,,Subsurface Mooring Custom,11S_K2-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_002,,CLOSED,Subsurface Mooring
Germany,2000-03-18T00:00:00,-10.38,-35.68,,Subsurface Mooring Custom,11S_K2-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002,,CLOSED,Subsurface Mooring
Germany,2014-08-09T12:30:00,52.8758,-51.486,,Subsurface Mooring Custom,LABSEA_K7-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801047_002,,CLOSED,Subsurface Mooring
Germany,2016-05-18T22:32:00,52.8403,-51.5483,,Subsurface Mooring Custom,LABSEA_K7-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801047_003,,CLOSED,Subsurface Mooring
Germany,1997-07-14T22:30:00,52.8517,-51.596,,Subsurface Mooring Custom,LABSEA_K7-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801047,,CLOSED,Subsurface Mooring
Germany,2012-05-18T01:23:00,52.8657,-51.489,,Subsurface Mooring Custom,LABSEA_K7-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801047_001,,CLOSED,Subsurface Mooring
Germany,2006-06-20T15:25:00,0.75,-23,,Subsurface Mooring Custom,23W_EQ_K2-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801012,,CLOSED,Subsurface Mooring
Germany,2008-03-06T10:35:00,0.7528,-22.988,,Subsurface Mooring Custom,23W_EQ_K2-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801012_001,,CLOSED,Subsurface Mooring
Germany,2014-05-15T15:13:00,-10.266,-35.851,,Subsurface Mooring Custom,11S_K1-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_004,,CLOSED,Subsurface Mooring
Germany,2000-03-18T00:00:00,-10.241,-35.863,,Subsurface Mooring Custom,11S_K1-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001,,CLOSED,Subsurface Mooring
Germany,2003-05-10T10:14:00,-10.266,-35.861,,Subsurface Mooring Custom,11S_K1-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_002,,CLOSED,Subsurface Mooring
Germany,2002-02-02T00:00:00,-10.241,-35.863,,Subsurface Mooring Custom,11S_K1-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_001,,CLOSED,Subsurface Mooring
Germany,2013-07-06T00:00:00,-10.267,-35.8617,,Subsurface Mooring Custom,11S_K1-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_003,,CLOSED,Subsurface Mooring
Germany,2015-10-01T12:25:00,-10.2667,-35.8617,,Subsurface Mooring Custom,11S_K1-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_005,,CLOSED,Subsurface Mooring
Germany,2016-09-26T19:21:00,-10.2666,-35.8614,,Subsurface Mooring Custom,11S_K1-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_006,,CLOSED,Subsurface Mooring
Germany,2018-03-07T11:07:00,-10.2661,-35.8608,,Subsurface Mooring Custom,11S_K1-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_007,,CLOSED,Subsurface Mooring
Germany,2019-10-30T20:37:00,-10.2665,-35.8607,,Subsurface Mooring Custom,11S_K1-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801001_008,,OPERATIONAL,Subsurface Mooring
Germany,2009-11-03T18:29:00,0.7522,-22.988,,Subsurface Mooring Custom,23W_EQ_K2-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801012_002,,CLOSED,Subsurface Mooring
Germany,2006-06-18T18:21:00,-0.75,-23,,Subsurface Mooring Custom,23W_EQ_K3-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801013,,CLOSED,Subsurface Mooring
Germany,2009-11-12T11:33:00,-0.7492,-22.9957,,Subsurface Mooring Custom,23W_EQ_K3-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801013_002,,CLOSED,Subsurface Mooring
Germany,2008-03-04T18:43:00,-0.749,-22.995,,Subsurface Mooring Custom,23W_EQ_K3-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801013_001,,CLOSED,Subsurface Mooring
Germany,2008-02-28T20:55:00,2.0417,-23.0333,,Subsurface Mooring Custom,23W_EQ_K4-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801014,,CLOSED,Subsurface Mooring
Germany,2009-11-02T12:41:00,2.0478,-23.023,,Subsurface Mooring Custom,23W_EQ_K4-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801014_001,,CLOSED,Subsurface Mooring
Germany,2009-11-11T17:29:00,-2.0006,-22.9996,,Subsurface Mooring Custom,23W_EQ_K5-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801015_001,,CLOSED,Subsurface Mooring
Germany,2008-03-03T15:08:00,-1.945,-22.9442,,Subsurface Mooring Custom,23W_EQ_K5-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801015,,CLOSED,Subsurface Mooring
Germany,2006-06-21T18:01:00,0,-21.5,,Subsurface Mooring Custom,23W_EQ_K6-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801016,,CLOSED,Subsurface Mooring
United States,2014-08-18T00:00:00,59.1054,-47.335,,Mooring Custom,OM15,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1163854319,,INACTIVE,Mooring
United States,2014-08-19T00:00:00,59.307,-46.8671,,Mooring Custom,OM17,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1655943289,,INACTIVE,Mooring
United States,2014-08-20T00:00:00,59.4526,-46.5258,,Mooring Custom,OM18,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-684649163,,INACTIVE,Mooring
United States,2014-08-21T00:00:00,59.5404,-46.3221,,Mooring Custom,OM19,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1121309951,,INACTIVE,Mooring
United States,2014-08-21T00:00:00,59.6217,-46.1427,,Mooring Custom,OM20,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-909872690,,INACTIVE,Mooring
United States,2014-08-22T00:00:00,59.6902,-45.9683,,Mooring Custom,OM21,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP2119166540,,INACTIVE,Mooring
United States,2014-08-22T00:00:00,59.7422,-45.8455,,Mooring Custom,OM22,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-838713020,,INACTIVE,Mooring
United States,2014-08-22T00:00:00,59.7931,-45.7209,,Mooring Custom,OM23,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1542513238,,INACTIVE,Mooring
United States,2014-08-15T00:00:00,60.0699,-42.8257,,Mooring Custom,OM24,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-21597735,,INACTIVE,Mooring
United States,2014-08-15T00:00:00,60.0477,-42.5995,,Mooring Custom,OM25,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1139796704,,INACTIVE,Mooring
United States,2014-08-15T00:00:00,60.0307,-42.4285,,Mooring Custom,OM26,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1924987632,,INACTIVE,Mooring
United States,2014-08-14T00:00:00,60.0061,-42.2053,,Mooring Custom,OM27,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP752943796,,INACTIVE,Mooring
United States,2014-08-14T00:00:00,59.988,-42.0259,,Mooring Custom,OM28,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP24005362,,INACTIVE,Mooring
United States,2014-08-12T00:00:00,59.9579,-41.7395,,Mooring Custom,OM29,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1250361143,,INACTIVE,Mooring
United States,2014-08-12T00:00:00,59.9265,-41.4377,,Mooring Custom,OM30,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP525747799,,INACTIVE,Mooring
United States,2014-09-12T00:00:00,59.7668,-39.8425,,Mooring Custom,OM34,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-903747798,,INACTIVE,Mooring
United States,2014-09-11T00:00:00,59.9753,-39.4818,,Mooring Custom,OM37,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1255628864,,INACTIVE,Mooring
United States,2014-09-10T00:00:00,59.9337,-39.4738,,Mooring Custom,OM38,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1123285369,,INACTIVE,Mooring
United States,2014-09-16T00:00:00,59.7128,-39.3204,,Mooring Custom,OM39,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-2109317722,,INACTIVE,Mooring
United States,2014-07-13T00:00:00,58.307,-28.8187,,Mooring Custom,OM50,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP955361632,,INACTIVE,Mooring
United States,2014-07-13T00:00:00,58.0377,-28.0215,,Mooring Custom,OM51,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1868168415,,INACTIVE,Mooring
United States,2014-08-14T00:00:00,57.529,-53.993,,Sound Source Mooring,OS1,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1189612320,,INACTIVE,Mooring
United States,2014-08-25T00:00:00,54.9912,-49.5026,,Sound Source Mooring,OS2,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP449139356,,INACTIVE,Mooring
United States,2014-08-23T00:00:00,58.9468,-47.4524,,Sound Source Mooring,OS3,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1925115309,,INACTIVE,Mooring
United States,2014-06-24T00:00:00,52.4958,-42.9998,,Sound Source Mooring,OS4,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP718154510,,INACTIVE,Mooring
United States,2014-08-10T00:00:00,59.7569,-40.6039,,Sound Source Mooring,OS5,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-1099270116,,INACTIVE,Mooring
United States,2014-06-25T00:00:00,50.4925,-38.5118,,Sound Source Mooring,OS6,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1578159815,,INACTIVE,Mooring
United States,2014-07-09T00:00:00,59.0388,-34.2362,,Sound Source Mooring,OS7,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP-180147243,,INACTIVE,Mooring
United States,2014-06-27T00:00:00,53.004,-29.9905,,Sound Source Mooring,OS8,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP783732365,,INACTIVE,Mooring
United States,2014-07-14T00:00:00,58.021,-27.8169,,Sound Source Mooring,OS9,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP1042624404,,INACTIVE,Mooring
United States,2014-07-15T00:00:00,58.0084,-22.9902,,Sound Source Mooring,OS10,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,TMP485365804,,INACTIVE,Mooring
United States,2018-06-17T11:25:00,59.9045,-41.1118,,Subsurface Mooring Custom,M1,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,4801071_003,,CLOSED,Subsurface Mooring
United States,2018-06-18T10:51:00,59.8606,-40.6885,,Subsurface Mooring Custom,M2,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,4801072_003,,CLOSED,Subsurface Mooring
United States,2018-06-19T11:12:00,59.8136,-40.2822,,Subsurface Mooring Custom,M3,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,4801073_003,,CLOSED,Subsurface Mooring
United States,2018-06-13T10:57:00,59.6803,-38.568,,Subsurface Mooring Custom,M4,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-WHOI,4801074_003,,CLOSED,Subsurface Mooring
Korea (Republic Of),2015-09-04T01:50:00,37.33,131.45,,Subsurface Mooring Custom,EC1_19,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_018,,CLOSED,Subsurface Mooring
Korea (Republic Of),2018-07-20T00:00:00,37.3438,131.3797,,Subsurface Mooring Custom,EC1_22,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_021,,CLOSED,Subsurface Mooring
Korea (Republic Of),1996-11-03T00:00:00,37.34,131.41,,Subsurface Mooring Custom,EC1_1,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000,,CLOSED,Subsurface Mooring
Korea (Republic Of),1997-10-15T00:00:00,37.37,131.41,,Subsurface Mooring Custom,EC1_2,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_001,,CLOSED,Subsurface Mooring
Korea (Republic Of),1998-10-20T00:00:00,37.36,131.4,,Subsurface Mooring Custom,EC1_3,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_002,,CLOSED,Subsurface Mooring
Korea (Republic Of),1999-05-24T00:00:00,37.38,131.39,,Subsurface Mooring Custom,EC1_4,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_003,,CLOSED,Subsurface Mooring
Korea (Republic Of),1999-10-21T00:00:00,37.36,131.4,,Subsurface Mooring Custom,EC1_5,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_004,,CLOSED,Subsurface Mooring
Korea (Republic Of),2000-05-19T00:00:00,37.36,131.4,,Subsurface Mooring Custom,EC1_6,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_005,,CLOSED,Subsurface Mooring
Korea (Republic Of),2001-04-13T00:00:00,37.33,131.42,,Subsurface Mooring Custom,EC1_7,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_006,,CLOSED,Subsurface Mooring
Korea (Republic Of),2001-10-14T00:00:00,37.32,131.43,,Subsurface Mooring Custom,EC1_8,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_007,,CLOSED,Subsurface Mooring
Korea (Republic Of),2002-11-29T00:00:00,37.32,131.43,,Subsurface Mooring Custom,EC1_9,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_008,,CLOSED,Subsurface Mooring
Korea (Republic Of),2004-04-08T00:00:00,37.32,131.41,,Subsurface Mooring Custom,EC1_10,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_009,,CLOSED,Subsurface Mooring
Korea (Republic Of),2005-06-17T00:00:00,37.32,131.41,,Subsurface Mooring Custom,EC1_11,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_010,,CLOSED,Subsurface Mooring
Korea (Republic Of),2006-05-25T00:00:00,37.22,131.41,,Subsurface Mooring Custom,EC1_12,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_011,,CLOSED,Subsurface Mooring
Korea (Republic Of),2007-09-12T00:00:00,37.33,131.42,,Subsurface Mooring Custom,EC1_13,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_012,,CLOSED,Subsurface Mooring
Korea (Republic Of),2008-11-05T00:00:00,37.35,131.45,,Subsurface Mooring Custom,EC1_14,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_013,,CLOSED,Subsurface Mooring
Korea (Republic Of),2010-02-22T00:00:00,37.35,131.44,,Subsurface Mooring Custom,EC1_15,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_014,,CLOSED,Subsurface Mooring
Korea (Republic Of),2011-03-12T00:00:00,37.33,131.45,,Subsurface Mooring Custom,EC1_16,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_015,,CLOSED,Subsurface Mooring
Korea (Republic Of),2017-05-18T00:00:00,37.34,131.45,,Subsurface Mooring Custom,EC1_20,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_019,,CLOSED,Subsurface Mooring
Korea (Republic Of),2017-07-21T00:00:00,37.34,131.38,,Subsurface Mooring Custom,EC1_21,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_020,,CLOSED,Subsurface Mooring
Korea (Republic Of),2019-12-09T11:00:00,37.34,131.37,,Subsurface Mooring Custom,EC1_23,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_022,,INACTIVE,Subsurface Mooring
Korea (Republic Of),2014-08-29T03:00:00,37.33,131.45,,Subsurface Mooring Custom,EC1_18,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_017,,CLOSED,Subsurface Mooring
Korea (Republic Of),2012-07-27T10:30:00,37.33,131.45,,Subsurface Mooring Custom,EC1_17,"EAST/JAPAN SEA, OceanSITES",OceanSITES,OS-SNU,2801000_016,,CLOSED,Subsurface Mooring
Denmark,2018-06-18T09:30:00,61.42,-8.28,,Subsurface Mooring Custom,FAROEBCO-1_NWFB26,"AtlantOS, NACLIM, OceanSITES",OceanSITES,OS-HAV-FAROE,TMP6O1029M2IN,,CLOSED,Subsurface Mooring
Denmark,2018-09-19T12:10:00,61.4,-8.32,,Subsurface Mooring Custom,FAROEBCO-2_NWFC19,"AtlantOS, NACLIM, OceanSITES",OceanSITES,OS-HAV-FAROE,TMP4MWF1BSSAT,,CLOSED,Subsurface Mooring
